order_id,order_date,province,city,sales_channel,customer_segment,product_category,product_name,units,unit_price_lkr,discount_pct,revenue_lkr,cost_lkr,profit_lkr,payment_method,delivery_days,customer_rating,returned,promotion
LM26-0684,2026-04-24,Northern,Jaffna,Online,Consumer,Home,Table Lamp,3,5990,0,17970,9450,8520,Cash on Delivery,6,4,No,None
LM26-0685,2026-01-14,Western,Colombo,Online,Consumer,Fashion,Backpack,1,7490,0.05,7116,3800,3316,Debit Card,2,4,No,None
LM26-0686,2026-03-23,Southern,Matara,Mobile App,Consumer,Sports,Dumbbell Set,4,15990,0.05,60762,39200,21562,Bank Transfer,5,4,No,App Exclusive
LM26-0687,2026-02-26,Eastern,Trincomalee,Mobile App,Consumer,Electronics,Bluetooth Speaker,3,9990,0.1,26973,19344,7629,Bank Transfer,9,3,No,Weekend Deal
LM26-0688,2026-05-10,North Central,Polonnaruwa,Online,Consumer,Sports,Cricket Bat,1,12990,0,12990,7600,5390,Bank Transfer,6,3,No,None
LM26-0689,2026-06-03,Central,Kandy,Mobile App,Consumer,Beauty,Hair Dryer,2,7990,0.1,14382,9400,4982,Cash on Delivery,3,4,No,New Year
LM26-0690,2026-01-03,Southern,Hambantota,Mobile App,Consumer,Home,Rice Cooker,4,13990,0.05,53162,37600,15562,Bank Transfer,8,4,No,Weekend Deal
LM26-0691,2026-06-28,Northern,Jaffna,Online,Consumer,Fashion,Casual Shirt,1,4990,0.15,4242,2250,1992,Digital Wallet,6,4,No,New Year
LM26-0692,2026-06-04,Southern,Matara,Store,Corporate,Electronics,Wireless Earbuds,2,12990,0.05,24681,17056,7625,Credit Card,0,4,Yes,None
LM26-0693,2026-06-12,Western,Kalutara,Mobile App,Small Business,Fashion,Backpack,1,7490,0.05,7116,3800,3316,Cash on Delivery,7,3,No,New Year
LM26-0694,2026-01-29,Central,Kandy,Online,Small Business,Fashion,Running Shoes,4,10990,0.2,35168,24400,10768,Cash on Delivery,3,5,No,App Exclusive
LM26-0695,2026-05-20,North Western,Kurunegala,Mobile App,Corporate,Sports,Yoga Mat,4,4490,0.1,16164,8400,7764,Cash on Delivery,7,4,No,None
LM26-0696,2026-01-22,Western,Colombo,Store,Small Business,Electronics,Bluetooth Speaker,2,9990,0.05,18981,12896,6085,Credit Card,0,5,No,New Year
LM26-0697,2026-05-31,Western,Colombo,Online,Consumer,Electronics,Smart Watch,1,18990,0.2,15192,12688,2504,Digital Wallet,2,4,No,Weekend Deal
LM26-0698,2026-02-02,North Central,Polonnaruwa,Online,Corporate,Electronics,Wireless Earbuds,1,12990,0.25,9743,8528,1215,Digital Wallet,3,5,No,New Year
LM26-0699,2026-06-23,Uva,Monaragala,Store,Corporate,Electronics,Wireless Earbuds,1,12990,0.25,9743,8528,1215,Debit Card,0,,No,App Exclusive
LM26-0700,2026-01-17,Southern,Matara,Store,Small Business,Sports,Yoga Mat,3,4490,0.05,12797,6300,6497,Debit Card,0,5,No,App Exclusive
LM26-0701,2026-06-21,Southern,Matara,Mobile App,Small Business,Home,Table Lamp,3,5990,0.1,16173,9450,6723,Cash on Delivery,4,4,No,App Exclusive
LM26-0702,2026-01-14,Central,Kandy,Mobile App,Consumer,Home,Table Lamp,4,5990,0,23960,12600,11360,Bank Transfer,6,4,No,None
LM26-0703,2026-06-17,Central,Kandy,Store,Consumer,Beauty,Hair Dryer,2,7990,0.1,14382,9400,4982,Credit Card,0,5,No,Weekend Deal
LM26-0704,2026-03-21,Central,Matale,Mobile App,Consumer,Sports,Yoga Mat,1,4490,0.2,3592,2100,1492,Digital Wallet,6,3,No,App Exclusive
LM26-0705,2026-01-06,Sabaragamuwa,Ratnapura,Online,Consumer,Home,Air Fryer,4,24990,0.1,89964,70800,19164,Credit Card,9,3,Yes,New Year
LM26-0706,2026-02-09,Central,Nuwara Eliya,Store,Consumer,Sports,Yoga Mat,4,4490,0.05,17062,8400,8662,Cash on Delivery,0,5,No,New Year
LM26-0707,2026-04-12,North Central,Anuradhapura,Mobile App,Small Business,Fashion,Casual Shirt,4,4990,0,19960,9000,10960,Cash on Delivery,4,3,Yes,None
LM26-0708,2026-01-15,Central,Kandy,Store,Corporate,Sports,Cricket Bat,2,12990,0.25,19485,15200,4285,Bank Transfer,0,4,No,Weekend Deal
LM26-0709,2026-01-05,Central,Nuwara Eliya,Online,Small Business,Home,Air Fryer,4,24990,0.05,94962,70800,24162,Debit Card,5,4,No,None
LM26-0710,2026-02-08,Western,Kalutara,Mobile App,Consumer,Fashion,Casual Shirt,1,4990,0,4990,2250,2740,Credit Card,8,3,No,None
LM26-0711,2026-03-04,Central,Nuwara Eliya,Mobile App,Small Business,Beauty,Skin Care Set,1,8990,0.15,7642,4400,3242,Debit Card,3,5,No,New Year
LM26-0712,2026-05-06,Central,Nuwara Eliya,Online,Consumer,Sports,Yoga Mat,4,4490,0,17960,8400,9560,Credit Card,7,4,No,None
LM26-0713,2026-05-11,Central,Matale,Online,Consumer,Electronics,Wireless Earbuds,3,12990,0.1,35073,25584,9489,Cash on Delivery,3,5,No,Weekend Deal
LM26-0714,2026-04-11,Southern,Hambantota,Mobile App,Consumer,Sports,Yoga Mat,2,4490,0.1,8082,4200,3882,Debit Card,6,3,No,Weekend Deal
LM26-0715,2026-06-26,North Central,Polonnaruwa,Online,Consumer,Electronics,Smart Watch,1,18990,0.2,15192,12688,2504,Cash on Delivery,3,4,Yes,New Year
LM26-0716,2026-04-27,Uva,Badulla,Mobile App,Consumer,Home,Air Fryer,4,24990,0.05,94962,70800,24162,Cash on Delivery,2,5,No,New Year
LM26-0717,2026-01-01,Sabaragamuwa,Ratnapura,Store,Consumer,Sports,Cricket Bat,1,12990,0.05,12341,7600,4741,Credit Card,0,5,No,New Year
LM26-0718,2026-02-25,Central,Nuwara Eliya,Store,Consumer,Sports,Cricket Bat,3,12990,0.15,33125,22800,10325,Digital Wallet,0,3,Yes,New Year
LM26-0719,2026-05-29,Southern,Matara,Mobile App,Corporate,Fashion,Running Shoes,1,10990,0.25,8243,6100,2143,Digital Wallet,3,5,No,New Year
LM26-0720,2026-06-01,Northern,Kilinochchi,Online,Consumer,Sports,Yoga Mat,3,4490,0.05,12797,6300,6497,Debit Card,9,2,No,None
LM26-0113,2026-06-05,Sabaragamuwa,Kegalle,Mobile App,Consumer,Fashion,Casual Shirt,2,4990,0.05,9481,4500,4981,Cash on Delivery,3,5,No,App Exclusive
